id,polarity,text,pos,neg,neu,sum,exclamation_freq,question_freq,uppercase_freq,word_count,char_count
t178,positive,"this work excellent , thank you very much ! ( trim('0'||mycolumn ) )",4,-1,1,4,0.07692307692307693,0.0,0.0,13,68
t179,negative,do not have access to any other version here I be afraid :(,1,-5,-1,-5,0.0,0.0,0.01694915254237288,13,59
t180,neutral,"I be wonder whether anyone know of any tool available that perform the task of analyze one or more css file , determine the similarity between the various rule within the file and present the user with option for the merging and reduction of ruleset . I ask this because a project I be work on have reach the point where it have so much css that Internet Explorer ( still the bottom line I be afraid ) choke on the css after page load , cause a 3 - 5 second lock - up in interactivity until the choke be process . in case you be wonder : yes , I be sure it be the css cause this issue .",1,-5,-1,-5,0.0,0.0,0.011945392491467578,122,586
t182,neutral,no problem . I see you get your answer above . do that satisfy your question or be there anything else ?,1,-1,0,0,0.0,0.045454545454545456,0.009615384615384616,22,104
t183,neutral,"add bounty to see if I can get a full answer ( ideally : the code snippet that , when add above , answer the question ) .",1,-1,0,0,0.0,0.0,0.008264462809917356,28,121
t184,positive,that be excellent ! please post it as an answer so I can accept it .,4,-1,1,4,0.0625,0.0,0.014705882352941176,16,68
t186,negative,to be honest I do not even know where to start . I guess the solution might entail use a zillion iif statement . I be fairly new to this I be afraid !,1,-4,-1,-4,0.029411764705882353,0.0,0.02666666666666667,34,150
t187,positive,"I second try to put the whole path instead . for relative path , if you be do compile and run in command line / terminal , you need to have that studentrecords.txt in the same directory of your code file . if you be use an IDE , you need to put your studentrecords.txt under the src/ folder . this be assume you be not in maven project setup ; otherwise it should be put under /src / main / java / resources/ .hope this help !",1,-1,0,0,0.011363636363636364,0.0,0.009389671361502348,88,426
t188,positive,you can use Mercurial on Google code now . I never try git before but I be love Mercurial .,3,-1,1,3,0.0,0.0,0.054945054945054944,20,91
t189,negative,"whenever I drag - n - drop a store procedure onto my Context canvas , the parameter / argument for the store procedure be all nullable . why be this ? be it because of how I have declare my parameter inside the store procudure itself ? besides manually create my store procedure method in the Context partial class ( or drag - n - drop onto canvas , cut from autogen'd code , move to partial class , then remove nullable type ) .. be there any way to fix this ? it be really frustrating :(",1,-4,-1,-4,0.0,0.030612244897959183,0.0081799591002045,98,489
t190,negative,"it be HORRIBLE ! no , seriously , I do not like it .",1,-2,-1,-2,0.07142857142857142,0.0,0.17307692307692307,14,52
t191,negative,worried about IE compatibility ! !,1,-1,0,0,0.3333333333333333,0.0,0.058823529411764705,6,34
t192,negative,"the problem be that you never run the method , so the field stay at zero . it be a really terrible idea to give a field and a method the same name .",1,-4,-1,-4,0.0,0.0,0.0,34,148
t193,positive,excellent ! cheer dude,2,-1,1,2,0.25,0.0,0.0,4,22
t194,negative,"Arrrghhh , how I hate those people who downvote answer without leave a comment as for why the downvote ...",1,-4,-1,-4,0.0,0.0,0.018867924528301886,20,106
t197,negative,"james , the stack trace under that be just my function name . nothing more . very frustrating :(",1,-4,-1,-4,0.0,0.0,0.0,19,96
t198,neutral,"turn out to be a pretty small tweak , you be almost there ! you have to re - set the option prior to the if you want to have the new selection box , visually change : which then successfully redraw the box upon a single click as like it do within the below Fiddle , which listen to the dimension which be set within the object : Demo Fiddle : < link >",1,-1,0,0,0.013333333333333334,0.0,0.008547008547008548,75,351
t199,negative,I should add that the element thing throw an error when it can not find something . do you normally use try / except for all find_element command ? * oh so very sad * :(,1,-5,-1,-5,0.0,0.027777777777777776,0.005917159763313609,36,169
t202,neutral,"no communication . just try to get one to run the other , pass it a few param . they be both instal to the same directory under Program Files and access file under app datum .",1,-1,0,0,0.0,0.0,0.011428571428571429,37,175
t203,negative,"so , the follow hack seem to work , but it be really incredibly ugly IMO , as it rely on you control the line - height and use absolute positioning . bad , it require you to know how many line there be in your text , which depend on the width of the div and the font - size , and probably require JS to compute . anyway , after all the above disclaimer , here be the hack : use two divs with the same text , one on top of the other . one justify , one center . then clip the justified one . html CSS Fiddle . of course , the above code be hard - code for the specific width . again , you will probably need JS in order to compute the number of line in the div . I be pretty sure that until this get implement in Webkit you probably will not find an elegant solution for your problem .",2,-5,-1,-4,0.0,0.0,0.016581632653061226,170,784
t205,positive,"per:<link > need to be register as a member of a Google + or Google Group that be designate for beta or alpha testing by the developer . if you be not register , you will only be able to download the production app from Google Play , not the beta or Alpha version of the app from Google Play . have the "" link "" will not be sufficient , you need to opt - in to the beta or alpha via Google + or Google Group . please note that even if you properly opt - in via Google + or Google Groups as define by the developer , you will need to wait several hour ( perhaps 2 - 8 hour ) for your status to propagate via Google Play . so , perhaps you need to wait 2 - 8 hour even if your beta / alpha status be proper?Hope this help !",1,-1,0,0,0.006369426751592357,0.006369426751592357,0.023578363384188627,157,721
t207,positive,"I be build a little script that change content and css live on the page base upon the value of various input field . I be able to change the content "" live "" absolutely fine as you will see here : I be not able to get this work with the css method use the same principle though : thank !",4,-1,1,4,0.016129032258064516,0.0,0.010452961672473868,62,287
t208,positive,it would be super great ! if you can help I with iframe and cookie stuff ... data.message contain url,3,-2,1,2,0.05,0.0,0.009900990099009901,20,101
t209,neutral,"HXT , a library which be use for parse xml , be a very good example for the usage of arrow ( have a look how often the word occur in the module name of this package ! ) . you shall have a look on the great tutorial : < link > it be also good to have the arrow concept for function . for example the follow code just work , because be an instance of the arrow class ( the operator be define in Control . arrow).thank to the arrow syntax you have also a great tool to write complex computation in Haskell ( it work as well for function , monad and xml filter in HXT ) .",3,-1,1,3,0.00819672131147541,0.0,0.014109347442680775,122,567
t210,positive,"I need to transform this : into this : I try to use wrapall with jquery , something like that : any suggestion would be really appreciate :) thank you very much !",4,-1,1,4,0.030303030303030304,0.0,0.012345679012345678,33,162
t211,positive,thank for the feedback ! it be a pleasure !,3,-1,1,3,0.2,0.0,0.0,10,43
t212,positive,that would be great ! < @user > : contact establish :-),3,-1,1,3,0.08333333333333333,0.0,0.0,12,55
t214,positive,all asset should be place in the folder you can access the asset use the method or the Laravel HTML helper method and . i.e to include Javascript file : hope this help !,1,-1,0,0,0.029411764705882353,0.0,0.03550295857988166,34,169
